gene,default_auc,default_f1,default_recall,default_fpr,default_spec,optimal_c,optimal_auc,optimal_f1,optimal_recall,optimal_fpr,optimal_spec,n_tot,n_benign,n_malign
STK11,0.9524714828897338,0.9201277955271566,1.0,0.0,1.0,0.024000000000000004,0.9600760456273764,0.9320388349514563,1.0,0.0,1.0,407,263,144
CNTNAP2,0.9534126627750337,0.7619047619047621,0.9411764705882353,0.05882352941176472,0.9411764705882353,0.022000000000000002,0.9591378536147283,0.8205128205128205,0.9411764705882353,0.05882352941176472,0.9411764705882353,279,262,17
EXPH5,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,27,19,8
ATP1A3,0.9236111111111112,0.8428571428571429,1.0,0.0,1.0,0.023000000000000003,0.9340277777777778,0.8613138686131386,1.0,0.0,1.0,203,144,59
PQBP1,0.891304347826087,0.782608695652174,1.0,0.0,1.0,0.02,0.891304347826087,0.782608695652174,1.0,0.0,1.0,32,23,9
DSC2,0.9344086021505378,0.7777777777777778,0.9333333333333333,0.06666666666666665,0.9333333333333333,0.025000000000000005,0.9413210445468511,0.8115942028985509,0.9,0.09999999999999998,0.9,247,217,30
SPG11,0.9718614718614718,0.9325153374233128,0.987012987012987,0.012987012987012991,0.987012987012987,0.02,0.9718614718614718,0.9325153374233128,0.987012987012987,0.012987012987012991,0.987012987012987,308,231,77
EEF2,0.9944444444444445,0.8,1.0,0.0,1.0,0.02,0.9944444444444445,0.8,1.0,0.0,1.0,92,90,2
RNASEH2A,0.9857142857142857,0.923076923076923,1.0,0.0,1.0,0.02,0.9857142857142857,0.923076923076923,1.0,0.0,1.0,41,35,6
SLITRK6,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,23,19,4
AVPR2,0.8805194805194805,0.8461538461538461,0.9428571428571428,0.05714285714285716,0.9428571428571428,0.023000000000000003,0.9077922077922078,0.88,0.9428571428571428,0.05714285714285716,0.9428571428571428,90,55,35
NPC1,0.9410145967934913,0.9132420091324202,0.9523809523809523,0.04761904761904767,0.9523809523809523,0.02,0.9410145967934913,0.9132420091324202,0.9523809523809523,0.04761904761904767,0.9523809523809523,304,199,105
CNNM4,0.96875,0.8,1.0,0.0,1.0,0.023000000000000003,1.0,1.0,1.0,0.0,1.0,36,32,4
RECQL4,0.9323764638674664,0.7500000000000001,0.9444444444444444,0.05555555555555558,0.9444444444444444,0.02900000000000001,0.9439445872607827,0.8031496062992127,0.9444444444444444,0.05555555555555558,0.9444444444444444,443,389,54
ZNF711,0.8970588235294118,0.2222222222222222,1.0,0.0,1.0,0.02,0.8970588235294118,0.2222222222222222,1.0,0.0,1.0,35,34,1
MGME1,0.85,0.5714285714285715,1.0,0.0,1.0,0.022000000000000002,0.9,0.6666666666666666,1.0,0.0,1.0,12,10,2
DSG2,0.9294212690951822,0.6260869565217392,0.972972972972973,0.027027027027026973,0.972972972972973,0.02900000000000001,0.9443669212690953,0.6923076923076924,0.972972972972973,0.027027027027026973,0.972972972972973,405,368,37
CNNM2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,39,35,4
DMD,0.9074906391261891,0.8888888888888888,0.99581589958159,0.004184100418409997,0.99581589958159,0.03600000000000001,0.93685694515401,0.9215876089060987,0.99581589958159,0.004184100418409997,0.99581589958159,1125,647,478
POMT1,0.9495798319327732,0.8536585365853657,1.0,0.0,1.0,0.021,0.9621848739495799,0.8860759493670886,1.0,0.0,1.0,154,119,35
TTN,0.9403709646137842,0.7626317702653581,0.9758139534883721,0.024186046511627923,0.9758139534883721,0.06500000000000003,0.9398903327044803,0.8274153592072668,0.9302325581395349,0.06976744186046513,0.9302325581395349,7670,6595,1075
DSP,0.9328460038986355,0.8480725623582765,0.9842105263157894,0.015789473684210575,0.9842105263157894,0.028000000000000008,0.9386939571150098,0.8665105386416861,0.9736842105263158,0.02631578947368418,0.9736842105263158,730,540,190
MERTK,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,73,59,14
TG,0.9561855670103092,0.6792452830188679,1.0,0.0,1.0,0.02,0.9561855670103092,0.6792452830188679,1.0,0.0,1.0,212,194,18
FKBP14,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,10,8,2
FOXP1,0.9619565217391304,0.9448818897637796,1.0,0.0,1.0,0.023000000000000003,0.9728260869565217,0.9600000000000001,1.0,0.0,1.0,152,92,60
MPZ,0.8698537095088819,0.9584487534626038,0.9942528735632183,0.005747126436781658,0.9942528735632183,0.021,0.8880355276907,0.9637883008356545,0.9942528735632183,0.005747126436781658,0.9942528735632183,229,55,174
BBS10,0.9508692365835222,0.9541284403669724,0.9629629629629629,0.03703703703703709,0.9629629629629629,0.019,0.9601284958427816,0.9636363636363636,0.9629629629629629,0.03703703703703709,0.9629629629629629,103,49,54
RTN2,0.44871794871794873,0.0,0.0,1.0,0.0,0.019,0.9487179487179488,0.5,0.0,1.0,0.0,41,39,2
CAPN3,0.9375,0.967032967032967,1.0,0.0,1.0,0.022000000000000002,0.9444444444444444,0.9705882352941176,0.9924242424242424,0.007575757575757569,0.9924242424242424,204,72,132
FOXG1,0.8630952380952381,0.877005347593583,1.0,0.0,1.0,0.02,0.8630952380952381,0.877005347593583,1.0,0.0,1.0,166,84,82
SATB2,0.9,0.949640287769784,1.0,0.0,1.0,0.02,0.9,0.949640287769784,1.0,0.0,1.0,101,35,66
SRD5A2,0.9117647058823529,0.9032258064516129,0.8235294117647058,0.17647058823529416,0.8235294117647058,0.013999999999999995,0.9308823529411764,0.9393939393939394,0.8235294117647058,0.17647058823529416,0.8235294117647058,54,20,34
TAC3,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,8,2,6
DST,0.9043778801843319,0.5853658536585367,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.02,0.9043778801843319,0.5853658536585367,0.8571428571428571,0.1428571428571429,0.8571428571428571,324,310,14
LRP5,0.9718296589410214,0.9180327868852458,0.9655172413793104,0.03448275862068961,0.9655172413793104,0.02,0.9718296589410214,0.9180327868852458,0.9655172413793104,0.03448275862068961,0.9655172413793104,212,183,29
SLC34A1,0.8809523809523809,0.761904761904762,1.0,0.0,1.0,0.023000000000000003,0.9047619047619048,0.8,1.0,0.0,1.0,29,21,8
SLC52A2,0.9570747217806042,0.9411764705882353,0.9411764705882353,0.05882352941176472,0.9411764705882353,0.02,0.9570747217806042,0.9411764705882353,0.9411764705882353,0.05882352941176472,0.9411764705882353,54,37,17
C2orf71,0.7796296296296297,0.20833333333333331,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.024000000000000004,0.7870370370370371,0.21739130434782608,0.8333333333333334,0.16666666666666663,0.8333333333333334,141,135,6
MLH1,0.9277441856389224,0.9613621480026195,0.99055330634278,0.009446693657219951,0.99055330634278,0.03000000000000001,0.945251239988082,0.9695767195767195,0.9892037786774629,0.010796221322537103,0.9892037786774629,1126,385,741
RPGRIP1L,0.9761904761904762,0.9166666666666666,1.0,0.0,1.0,0.023000000000000003,0.9801587301587302,0.9295774647887324,1.0,0.0,1.0,159,126,33
BCOR,0.953125,0.8163265306122449,1.0,0.0,1.0,0.02,0.953125,0.8163265306122449,1.0,0.0,1.0,116,96,20
PEX1,0.9663865546218487,0.945945945945946,1.0,0.0,1.0,0.02,0.9663865546218487,0.945945945945946,1.0,0.0,1.0,189,119,70
CHD2,0.9633681058630349,0.8444444444444446,0.9827586206896551,0.017241379310344862,0.9827586206896551,0.025000000000000005,0.9661692263112142,0.8571428571428572,0.9827586206896551,0.017241379310344862,0.9827586206896551,415,357,58
CDHR1,0.9568965517241379,0.7058823529411764,1.0,0.0,1.0,0.025000000000000005,0.9080459770114943,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.8333333333333334,64,58,6
RBM20,0.9472250595846102,0.775,0.9393939393939394,0.06060606060606055,0.9393939393939394,0.024000000000000004,0.937691521961185,0.8,0.8787878787878788,0.12121212121212122,0.8787878787878788,389,356,33
PEX6,0.8931159420289854,0.851063829787234,0.8695652173913043,0.13043478260869568,0.8695652173913043,0.019,0.9365942028985507,0.8979591836734695,0.8695652173913043,0.13043478260869568,0.8695652173913043,71,48,23
EDA,0.7888888888888889,0.8914285714285715,1.0,0.0,1.0,0.025000000000000005,0.8333333333333334,0.9122807017543859,0.9743589743589743,0.02564102564102566,0.9743589743589743,123,45,78
AR,0.8918764302059496,0.9158249158249159,0.9855072463768116,0.01449275362318836,0.9855072463768116,0.026000000000000006,0.9225781845919145,0.9379310344827586,0.9782608695652174,0.021739130434782594,0.9782608695652174,252,114,138
MVK,0.9552594150021644,0.9573770491803277,0.9299363057324841,0.07006369426751591,0.9299363057324841,0.02,0.9552594150021644,0.9573770491803277,0.9171974522292994,0.08280254777070062,0.9171974522292994,260,103,157
PNKP,0.9424778761061947,0.8219178082191781,1.0,0.0,1.0,0.025000000000000005,0.9646017699115044,0.8823529411764706,1.0,0.0,1.0,143,113,30
CHD7,0.9040280857354028,0.9111424541607899,0.9787878787878788,0.021212121212121238,0.9787878787878788,0.024000000000000004,0.9192719881744271,0.9241773962804005,0.9787878787878788,0.021212121212121238,0.9787878787878788,658,328,330
VHL,0.9515467663240943,0.9616519174041299,0.9644970414201184,0.035502958579881616,0.9644970414201184,0.019,0.9545053462057511,0.9647058823529411,0.9644970414201184,0.035502958579881616,0.9644970414201184,283,114,169
BCKDHB,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,112,51,61
GLB1,0.9524509803921569,0.9593495934959351,0.9833333333333333,0.01666666666666672,0.9833333333333333,0.023000000000000003,0.9818627450980392,0.9833333333333333,0.9833333333333333,0.01666666666666672,0.9833333333333333,111,51,60
PLCE1,0.9850746268656717,0.8750000000000001,1.0,0.0,1.0,0.02,0.9850746268656717,0.8750000000000001,0.8571428571428571,0.1428571428571429,0.8571428571428571,74,67,7
LAMB3,0.9736842105263158,0.9818181818181818,1.0,0.0,1.0,0.02,0.9736842105263158,0.9818181818181818,1.0,0.0,1.0,92,38,54
MARVELD2,0.9814814814814815,0.9473684210526316,1.0,0.0,1.0,0.02,0.9814814814814815,0.9473684210526316,1.0,0.0,1.0,36,27,9
SRCAP,0.8924903722721438,0.6296296296296297,0.8947368421052632,0.10526315789473684,0.8947368421052632,0.02,0.8924903722721438,0.6296296296296297,0.7894736842105263,0.21052631578947367,0.7894736842105263,183,164,19
MCFD2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,21,19,2
CYLD,0.9533333333333333,0.9421487603305785,1.0,0.0,1.0,0.022000000000000002,0.9600000000000001,0.9500000000000001,1.0,0.0,1.0,132,75,57
MYT1L,0.8772727272727273,0.84,0.9545454545454546,0.045454545454545414,0.9545454545454546,0.02,0.8772727272727273,0.84,0.9545454545454546,0.045454545454545414,0.9545454545454546,57,35,22
MEFV,0.8843182434264028,0.8264462809917354,0.8064516129032258,0.19354838709677424,0.8064516129032258,0.02,0.8843182434264028,0.8264462809917354,0.8064516129032258,0.19354838709677424,0.8064516129032258,300,238,62
FZD4,0.8943965517241379,0.7999999999999999,0.875,0.125,0.875,0.02,0.8943965517241379,0.7999999999999999,0.875,0.125,0.875,74,58,16
DNAH11,0.9726190476190476,0.8270676691729323,1.0,0.0,1.0,0.024000000000000004,0.9773809523809525,0.8527131782945736,1.0,0.0,1.0,475,420,55
ATP2B2,0.8333333333333334,0.7272727272727273,1.0,0.0,1.0,0.02,0.8333333333333334,0.7272727272727273,1.0,0.0,1.0,26,18,8
OCA2,0.9389204545454546,0.8985507246376812,0.96875,0.03125,0.96875,0.02,0.9389204545454546,0.8985507246376812,0.96875,0.03125,0.96875,98,66,32
LDLRAP1,0.8,0.7499999999999999,0.6,0.4,0.6,0.02,0.8,0.7499999999999999,0.6,0.4,0.6,123,108,15
LRAT,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,12,9,3
GLI2,0.8003731343283582,0.4137931034482759,0.75,0.25,0.75,0.024000000000000004,0.8053482587064676,0.4285714285714285,0.6875,0.3125,0.6875,217,201,16
COL1A2,0.9800020669698223,0.9785407725321889,0.9661016949152542,0.03389830508474578,0.9661016949152542,0.02,0.9800020669698223,0.9785407725321889,0.9661016949152542,0.03389830508474578,0.9661016949152542,282,164,118
SLC6A1,0.9228468899521531,0.9347826086956522,0.9772727272727273,0.022727272727272707,0.9772727272727273,0.015999999999999997,0.9210526315789473,0.9361702127659575,0.9772727272727273,0.022727272727272707,0.9772727272727273,82,38,44
HOXD13,0.8045112781954888,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.02,0.8045112781954888,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.7142857142857143,26,19,7
F11,0.9175,0.9504950495049505,0.96,0.040000000000000036,0.96,0.018,0.9275,0.9607843137254902,0.9,0.09999999999999998,0.9,74,24,50
NAGLU,0.9018003273322422,0.9183673469387754,0.9574468085106383,0.04255319148936165,0.9574468085106383,0.02,0.9018003273322422,0.9183673469387754,0.9574468085106383,0.04255319148936165,0.9574468085106383,86,39,47
POU4F3,0.8928571428571428,0.8695652173913044,1.0,0.0,1.0,0.02,0.8928571428571428,0.8695652173913044,1.0,0.0,1.0,24,14,10
STIM1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,47,44,3
BEST1,0.8646067415730337,0.6623376623376622,0.85,0.15000000000000002,0.85,0.027000000000000007,0.8717228464419476,0.7042253521126761,0.8166666666666667,0.18333333333333335,0.8166666666666667,416,356,60
GPR143,0.8863636363636364,0.761904761904762,1.0,0.0,1.0,0.025000000000000005,0.9090909090909091,0.8,1.0,0.0,1.0,60,44,16
SLC16A2,0.8552631578947368,0.8405797101449275,1.0,0.0,1.0,0.02,0.8552631578947368,0.8405797101449275,0.9655172413793104,0.03448275862068961,0.9655172413793104,67,38,29
ALMS1,0.9628571428571429,0.8488372093023255,0.9733333333333334,0.026666666666666616,0.9733333333333334,0.023000000000000003,0.9648412698412699,0.8588235294117647,0.9733333333333334,0.026666666666666616,0.9733333333333334,579,504,75
EXT2,0.8623529411764705,0.6956521739130435,0.96,0.040000000000000036,0.96,0.02,0.8623529411764705,0.6956521739130435,0.96,0.040000000000000036,0.96,110,85,25
NF2,0.9424619085805934,0.9289617486338797,0.9883720930232558,0.011627906976744207,0.9883720930232558,0.025000000000000005,0.9510825982357658,0.9392265193370165,0.9883720930232558,0.011627906976744207,0.9883720930232558,202,116,86
NEB,0.9446187670765028,0.827338129496403,0.9426229508196722,0.05737704918032782,0.9426229508196722,0.028000000000000008,0.9470308230874316,0.8539325842696629,0.9262295081967213,0.07377049180327866,0.9262295081967213,890,768,122
SARS2,0.9848484848484849,0.923076923076923,1.0,0.0,1.0,0.02,0.9848484848484849,0.923076923076923,1.0,0.0,1.0,39,33,6
NHS,0.9459459459459459,0.8518518518518519,1.0,0.0,1.0,0.021,0.9594594594594594,0.8846153846153846,0.9565217391304348,0.04347826086956519,0.9565217391304348,97,74,23
LZTR1,0.8583527817511104,0.4363636363636364,0.972972972972973,0.027027027027026973,0.972972972972973,0.041000000000000016,0.91684860347813,0.5853658536585366,0.9459459459459459,0.05405405405405406,0.9459459459459459,396,359,37
EYS,0.9593100033014197,0.920245398773006,0.9615384615384616,0.038461538461538436,0.9615384615384616,0.02,0.9593100033014197,0.920245398773006,0.9615384615384616,0.038461538461538436,0.9615384615384616,311,233,78
VWF,0.8169301972464339,0.5377358490566038,0.7215189873417721,0.2784810126582279,0.7215189873417721,0.03400000000000001,0.8227118099659819,0.5894736842105263,0.7088607594936709,0.2911392405063291,0.7088607594936709,946,867,79
TYRP1,0.9324324324324325,0.8275862068965517,1.0,0.0,1.0,0.022000000000000002,0.9459459459459459,0.8571428571428571,1.0,0.0,1.0,49,37,12
TSHZ1,0.9591836734693878,0.33333333333333337,1.0,0.0,1.0,0.02,0.9591836734693878,0.33333333333333337,1.0,0.0,1.0,100,98,2
IQCB1,0.9201228878648233,0.8636363636363636,0.9047619047619048,0.09523809523809523,0.9047619047619048,0.02,0.9201228878648233,0.8636363636363636,0.9047619047619048,0.09523809523809523,0.9047619047619048,83,62,21
OTOG,0.9511146217307355,0.8771929824561403,0.9259259259259259,0.07407407407407407,0.9259259259259259,0.024000000000000004,0.9558539582236265,0.9090909090909091,0.9259259259259259,0.07407407407407407,0.9259259259259259,238,211,27
TREX1,0.9411764705882353,0.9166666666666666,1.0,0.0,1.0,0.023000000000000003,0.9558823529411764,0.9361702127659575,1.0,0.0,1.0,56,34,22
OTOF,0.939967105263158,0.8222222222222223,0.9736842105263158,0.02631578947368418,0.9736842105263158,0.024000000000000004,0.9462171052631579,0.8409090909090909,0.9736842105263158,0.02631578947368418,0.9736842105263158,198,160,38
ANKRD11,0.907608695652174,0.9055555555555556,1.0,0.0,1.0,0.02,0.907608695652174,0.9055555555555556,0.9938650306748467,0.006134969325153339,0.9938650306748467,347,184,163
CHEK2,0.957538517975055,0.9511568123393316,0.9840425531914894,0.015957446808510634,0.9840425531914894,0.024000000000000004,0.9618488628026413,0.9560723514211886,0.9840425531914894,0.015957446808510634,0.9840425531914894,420,232,188
AMPD2,0.9444444444444444,0.9333333333333333,1.0,0.0,1.0,0.02,0.9444444444444444,0.9333333333333333,1.0,0.0,1.0,32,18,14
CNGA3,0.9767316017316018,0.9772727272727273,0.9772727272727273,0.022727272727272707,0.9772727272727273,0.02,0.9767316017316018,0.9772727272727273,0.9772727272727273,0.022727272727272707,0.9772727272727273,86,42,44
OTOA,0.951734539969834,0.9230769230769231,0.9230769230769231,0.07692307692307687,0.9230769230769231,0.02,0.951734539969834,0.9230769230769231,0.9230769230769231,0.07692307692307687,0.9230769230769231,64,51,13
EVC,0.916595380667237,0.7999999999999999,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.02,0.916595380667237,0.7999999999999999,0.8571428571428571,0.1428571428571429,0.8571428571428571,181,167,14
SOX5,0.9285714285714286,0.9818181818181818,1.0,0.0,1.0,0.02,0.9285714285714286,0.9818181818181818,1.0,0.0,1.0,34,7,27
GP6,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,33,30,3
ALOX12B,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,32,7,25
WAC,0.8461538461538461,0.9024390243902439,1.0,0.0,1.0,0.02,0.8461538461538461,0.9024390243902439,0.9459459459459459,0.05405405405405406,0.9459459459459459,63,26,37
GUF1,0.8333333333333334,0.8,1.0,0.0,1.0,0.02,0.8333333333333334,0.8,1.0,0.0,1.0,5,3,2
PALB2,0.9421686746987952,0.9384615384615386,1.0,0.0,1.0,0.03000000000000001,0.9626506024096386,0.9593709043250328,1.0,0.0,1.0,781,415,366
NOG,0.762987012987013,0.6666666666666666,0.5714285714285714,0.4285714285714286,0.5714285714285714,0.019,0.8344155844155845,0.7692307692307692,0.5714285714285714,0.4285714285714286,0.5714285714285714,29,22,7
C21orf2,0.7810077519379844,0.1739130434782609,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.025000000000000005,0.7926356589147286,0.21052631578947367,0.6666666666666666,0.33333333333333337,0.6666666666666666,175,172,3
MPZL2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,5,2,3
SLC26A2,0.975,0.9782608695652174,1.0,0.0,1.0,0.02,0.975,0.9782608695652174,1.0,0.0,1.0,85,40,45
CNGB3,0.9905660377358491,0.9904761904761905,0.9811320754716981,0.018867924528301883,0.9811320754716981,0.016999999999999998,1.0,1.0,0.9811320754716981,0.018867924528301883,0.9811320754716981,129,76,53
STAP1,0.6804315476190477,0.26086956521739124,0.42857142857142855,0.5714285714285714,0.4285714285714286,0.024000000000000004,0.6882440476190477,0.3,0.42857142857142855,0.5714285714285714,0.4285714285714286,199,192,7
DOCK6,0.9233500417710944,0.7083333333333334,0.9444444444444444,0.05555555555555558,0.9444444444444444,0.019,0.9511278195488722,0.7346938775510204,0.9444444444444444,0.05555555555555558,0.9444444444444444,151,133,18
SGSH,0.8774038461538461,0.9158878504672897,0.9423076923076923,0.05769230769230771,0.9423076923076923,0.02,0.8774038461538461,0.9158878504672897,0.9423076923076923,0.05769230769230771,0.9423076923076923,84,32,52
TJP2,0.97,0.9032258064516129,1.0,0.0,1.0,0.02,0.97,0.9032258064516129,1.0,0.0,1.0,64,50,14
GDF5,0.9615384615384616,0.9600000000000001,0.9230769230769231,0.07692307692307687,0.9230769230769231,0.02,0.9615384615384616,0.9600000000000001,0.9230769230769231,0.07692307692307687,0.9230769230769231,37,24,13
NRL,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,12,8,4
PRPF31,0.8889751552795031,0.8,0.9565217391304348,0.04347826086956519,0.9565217391304348,0.025000000000000005,0.9157608695652174,0.8461538461538461,0.9565217391304348,0.04347826086956519,0.9565217391304348,79,56,23
ARID1A,0.8593481989708405,0.6176470588235293,0.9545454545454546,0.045454545454545414,0.9545454545454546,0.024000000000000004,0.864065180102916,0.6268656716417911,0.9545454545454546,0.045454545454545414,0.9545454545454546,128,106,22
TRIP12,0.7678571428571428,0.7636363636363637,1.0,0.0,1.0,0.02,0.7678571428571428,0.7636363636363637,1.0,0.0,1.0,49,28,21
